state_abbr,year,fiscal_year,leg_total,leg_sales,leg_income,leg_corporate,leg_cigarette_tobacco,leg_fuel,leg_alcohol,leg_others,leg_fees,gov_total,gov_sales,gov_income,gov_corporate,gov_cigarette_tobacco,gov_fuel,gov_alcohol,gov_others,gov_fees,personal_income,population,taxes_last_year,percent_change_personal_income,percent_change_population,estimated_imbalance,state,gov_party,house_dem_share,senate_dem_share,citizen_ideology,year_of_biennium,ranney_10yrs,change_in_gov_party,change_in_house_dem_share,change_in_senate_dem_share,change_in_citizen_ideology,control,dem_gain_gov,dem_gain_house,dem_gain_senate
NH,1996,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,1.2,0.84,6.9,0,-26,New Hampshire,Republican,0.2806122448979592,0.25,31.19227,Second Year of Biennium,0.2837384,No Change,-0.0033073530919904837,0,-3.7168100000000024,0,0,0,0
NH,1997,1998,22e6,0,0,0,22e6,0,0,0,0,47e6,0,0,0,47e6,0,0,0,0,0.036,1.2,0.91,6.45,0,0,New Hampshire,Democrat,0.36432160804020103,0.375,40.84506,First Year of Biennium,0.3013531,Change,0.08370936314224181,0.125,9.652789999999996,1,1,0,0
NH,1998,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,1.2,1,9.09,0,20,New Hampshire,Democrat,0.3721518987341772,0.375,37.87169,Second Year of Biennium,0.3284379,No Change,0.007830290693976172,0,-2.9733699999999956,1,0,0,0
NH,1999,2000,14e7,0,0,76e6,28e6,0,0,36e6,0,0,0,0,0,0,0,0,0,0,0.042,1.2,1.1,5.56,0,-20,New Hampshire,Democrat,0.38345864661654133,0.5416667,35.25031,First Year of Biennium,0.3555227,No Change,0.011306747882364132,0.16666669999999995,-2.621380000000002,2,0,0,1
NH,2000,2001,86e6,0,0,22e6,28e6,0,0,36e6,0,86e6,0,0,22e6,28e6,0,0,36e6,0,0.044,1.3,1.7,10.53,0,0,New Hampshire,Democrat,0.3853904282115869,0.5,36.80125,Second Year of Biennium,0.3730049,No Change,0.0019317815950455897,-0.041666699999999945,1.5509400000000042,1,0,0,0
NH,2001,2002,64e6,0,0,5e6,0,0,0,59e6,0,-4e7,0,0,0,0,0,0,-4e7,0,0.045,1.3,1.8,4.76,8.33,-12,New Hampshire,Democrat,0.3583959899749373,0.4583333,42.1208,First Year of Biennium,0.3904871,No Change,-0.0269944382366496,-0.0416667,5.31955,1,0,0,0
NH,2002,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,1.3,1.9,2.27,0,-60,New Hampshire,Democrat,0.35768261964735515,0.4583333,42.1072,Second Year of Biennium,0.3833171,No Change,-7.133703275821746e-4,0,-0.013600000000003831,1,0,0,0
NH,2003,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,1.3,2,2.22,0,0,New Hampshire,Republican,0.2932330827067669,0.25,41.17611,First Year of Biennium,0.3761471,Change,-0.06444953694058825,-0.2083333,-0.9310899999999975,0,-1,0,0
NH,2004,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1.3,2,6.52,0,20,New Hampshire,Republican,0.2975,0.25,47.15879,Second Year of Biennium,0.3988996,No Change,0.004266917293233086,0,5.982680000000002,0,0,0,0
NH,2005,2006,44e6,0,0,0,44e6,0,0,0,0,44e6,0,0,0,44e6,0,0,0,0,0.054,1.3,2,2.04,0,16,New Hampshire,Democrat,0.3702770780856423,0.3333333,43.04139,First Year of Biennium,0.4216521,Change,0.07277707808564232,0.0833333,-4.1174000000000035,1,1,0,0
NH,2006,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,1.3,2.1,8,0,0,New Hampshire,Democrat,0.37626262626262624,0.3333333,55.29454,Second Year of Biennium,0.4489374,No Change,0.005985548176983935,0,12.253149999999998,1,0,0,0
NH,2007,2008,58e6,0,0,0,49e6,0,0,0,9e6,49e6,0,0,0,49e6,0,0,0,0,0.058,1.3,2.2,3.7,0,31,New Hampshire,Democrat,0.5975,0.5833333,52.76192,First Year of Biennium,0.4762227,No Change,0.2212373737373738,0.25000000000000006,-2.5326199999999943,3,0,1,1
NH,2008,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,1.3,2.3,3.57,0,0,New Hampshire,Democrat,0.6,0.5833333,59.72382,Second Year of Biennium,0.4951404,No Change,0.0024999999999999467,0,6.9619,3,0,0,0
NH,2009,2010,15e7,0,0,0,35e6,24e5,0,59e6,54e6,63e6,0,0,0,35e6,0,0,28e6,0,0.058,1.3,2.1,-3.45,0,-175,New Hampshire,Democrat,0.5625,0.5833333,56.39626,First Year of Biennium,0.5140581,No Change,-0.03749999999999998,0,-3.3275600000000054,3,0,0,0
NH,2010,2011,26e5,0,0,0,0,0,0,26e5,0,1e7,0,0,0,1e7,0,0,0,0,0.063,1.3,2.1,3.57,0,36,New Hampshire,Democrat,0.5625,0.5833333,51.86018,Second Year of Biennium,0.5065649,No Change,0,0,-4.536079999999998,3,0,0,0
NH,2011,2012,1e5,0,0,0,1e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,1.3,2.3,8.32,1.39,27,New Hampshire,Democrat,0.255,0.25,42.60386,First Year of Biennium,NA,No Change,-0.3075,-0.33333330000000005,-9.256320000000002,1,0,-1,-1
NJ,1987,1988,17e6,0,0,0,17e6,0,0,0,0,2e8,0,0,0,0,2e8,0,0,0,0.17,7.7,9.5,7.14,1.32,811,New Jersey,Republican,0.375,0.5789473684210527,69.92196,Second Year of Biennium,0.557545,NA,NA,NA,NA,1,NA,0,0
NJ,1988,1989,1e8,0,0,0,0,1e8,0,0,0,1e6,0,0,0,0,1e6,0,0,0,0.18,7.7,9.8,13.33,0,302,New Jersey,Republican,0.475,0.6,72.59109,First Year of Biennium,0.5313,No Change,0.09999999999999998,0.021052631578947323,2.6691299999999956,1,0,0,0
NJ,1989,1990,21e7,11e7,0,0,0,0,0,1e8,0,12e7,0,45e6,0,0,0,0,77e6,0,0.19,7.8,11,5.88,0,1,New Jersey,Republican,0.4875,0.6,62.36237,Second Year of Biennium,0.5306925,No Change,0.012500000000000011,0,-10.228719999999996,1,0,0,0
NJ,1990,1991,23e8,13e8,73e7,0,1e8,0,-25e6,15e7,0,14e8,1e9,0,0,1e8,0,52e6,26e7,0,0.19,7.8,10,5.56,1.3,1,New Jersey,Democrat,0.55,0.575,59.23824,First Year of Biennium,0.530085,Change,0.06250000000000006,-0.025000000000000022,-3.124130000000001,3,1,1,0
NJ,1991,1992,-3e7,-3e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,7.9,12,0,0,403,New Jersey,Democrat,0.5375,0.575,60.45108,Second Year of Biennium,0.5209575,No Change,-0.012500000000000067,0,1.21284,3,0,0,0
NJ,1992,1993,-56e7,-61e7,0,0,0,0,0,0,48e6,41e6,0,0,0,0,0,0,41e6,0,0.21,7.9,13,10.53,1.28,439,New Jersey,Democrat,0.275,0.325,64.97834,First Year of Biennium,0.51183,No Change,-0.26249999999999996,-0.24999999999999994,4.527260000000005,1,0,-1,-1
NJ,1993,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,8,13,0,0,1013,New Jersey,Democrat,0.275,0.325,61.49334,Second Year of Biennium,0.48952,No Change,0,0,-3.4849999999999994,1,0,0,0
NJ,1994,1995,-24e7,0,-33e7,0,0,0,0,0,81e6,-53e7,0,-55e7,-4e7,0,0,0,0,64e6,0.23,8.1,13,4.76,1.27,898,New Jersey,Republican,0.3375,0.4,49.11754,First Year of Biennium,0.46721,Change,0.0625,0.07500000000000001,-12.375800000000005,0,-1,0,0
NJ,1995,1996,-26e7,-9e6,-25e7,0,0,0,0,0,0,-17e7,-2e7,-25e7,-47e6,0,0,3e7,1e8,18e6,0.25,8.1,14,4.55,1.25,870,New Jersey,Republican,0.35,0.4,56.54232,Second Year of Biennium,0.45529,No Change,0.012499999999999956,0,7.424779999999998,0,0,0,0
NJ,1996,1997,-1e8,0,-1e8,0,0,0,0,0,0,-42e6,-35e6,0,-7e6,0,0,0,0,0,0.27,8.2,14,8.7,0,907,New Jersey,Republican,0.375,0.4,61.63549,First Year of Biennium,0.44337,No Change,0.025000000000000022,0,5.093170000000001,0,0,0,0
NJ,1997,1998,-85e6,0,-8e7,-5e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,8.3,14,8,1.23,1021,New Jersey,Republican,0.375,0.4,66.65201,Second Year of Biennium,0.42894,No Change,0,0,5.016520000000007,0,0,0,0
NJ,1998,1999,2e8,0,0,0,2e8,0,0,0,0,-23e6,-24e6,-1e7,0,0,0,0,0,11e6,0.3,8.4,16,3.7,1.22,1050,New Jersey,Republican,0.4,0.4,61.71836,First Year of Biennium,0.41451,No Change,0.025000000000000022,0,-4.933650000000007,0,0,0,0
NJ,1999,2000,-1e8,0,-51e6,-5e7,0,1e5,0,0,0,-27e6,0,-23e6,0,0,0,0,0,-4e6,0.33,8.4,17,7.14,1.2,1174,New Jersey,Republican,0.4,0.4,67.92355,Second Year of Biennium,0.378505,No Change,0,0,6.205190000000009,0,0,0,0
NJ,2000,2001,0,0,0,0,0,0,0,0,0,46e5,0,0,0,0,0,0,0,46e5,0.34,8.5,18,10,0,0,New Jersey,Republican,0.4375,0.4,57.95651,First Year of Biennium,0.3425,No Change,0.03749999999999998,0,-9.967040000000004,0,0,0,0
NJ,2001,2002,38e7,0,-62e5,38e7,0,0,0,0,0,54e6,0,-1e7,64e6,0,0,0,0,0,0.34,8.6,19,3.03,1.19,500,New Jersey,Republican,0.4375,0.4,65.76992,Second Year of Biennium,0.35258,No Change,0,0,7.8134099999999975,0,0,0,0
NJ,2002,2003,14e8,-36e6,0,81e7,28e7,0,0,23e7,8e7,6e8,-26e6,24e6,11e6,2e8,0,0,79e6,31e7,0.35,8.6,18,0,1.18,100,New Jersey,Democrat,0.55,0.5,56.59727,First Year of Biennium,0.36266,Change,0.11250000000000004,0.09999999999999998,-9.172649999999997,2,1,1,0
NJ,2003,2004,55e7,0,0,0,18e7,0,0,38e7,0,46e7,45e6,15e6,0,78e6,0,0,14e7,18e7,0.37,8.6,20,2.94,0,400,New Jersey,Democrat,0.5443037974683543,0.5,60.76298,Second Year of Biennium,0.3996725,No Change,-0.005696202531645711,0,4.165709999999997,2,0,0,0
NJ,2004,2005,55e7,0,0,14e7,11e7,0,0,31e7,0,52e7,5e6,0,0,14e7,0,0,15e7,23e7,0.38,8.7,21,5.71,0,400,New Jersey,Democrat,0.5875,0.55,67.49103,First Year of Biennium,0.436685,No Change,0.04319620253164569,0.050000000000000044,6.728049999999996,3,0,0,0
NJ,2005,2006,75e6,0,45e6,0,0,0,0,3e7,0,75e7,37e7,13e7,5e7,0,0,0,2e8,0,0.41,8.7,24,2.7,1.16,815,New Jersey,Democrat,0.5875,0.55,62.95893,Second Year of Biennium,0.4728575,No Change,0,0,-4.532099999999993,3,0,0,0
NJ,2006,2007,18e8,16e8,0,12e7,32e6,0,0,54e6,49e6,14e8,13e8,-11e7,6e7,8e7,17e6,12e6,29e6,0,0.44,8.7,26,7.89,0,1940,New Jersey,Democrat,0.6125,0.55,61.08447,First Year of Biennium,0.50903,No Change,0.025000000000000022,0,-1.8744599999999991,3,0,0,0
NJ,2007,2008,-64e6,-2e7,-36e6,0,0,0,0,0,-78e5,-34e7,0,-64e6,-28e7,0,0,0,0,0,0.45,8.7,29,7.32,0,1433,New Jersey,Democrat,0.6125,0.55,75.43704,Second Year of Biennium,0.5449,No Change,0,0,14.352569999999993,3,0,0,0
NJ,2008,2009,-2e7,-2e7,0,0,0,0,0,0,0,-6e7,-6e7,0,0,0,0,0,0,0,0.43,8.8,31,2.27,0,699,New Jersey,Democrat,0.6,0.575,72.18222,First Year of Biennium,0.58077,No Change,-0.012500000000000067,0.02499999999999991,-3.254819999999995,3,0,0,0
NJ,2009,2010,11e8,0,1e9,0,0,0,0,27e6,2e7,94e7,0,79e7,8e7,26e6,2e7,22e6,4e6,0,0.45,8.8,27,-4.44,1.15,500,New Jersey,Democrat,0.6,0.575,67.93461,Second Year of Biennium,0.6010575,No Change,0,0,-4.247609999999995,3,0,0,0
NJ,2010,2011,11e7,0,45e6,45e6,0,18e6,0,0,5e5,-99e7,0,-96e7,-35e6,0,0,0,5e5,5e6,0.47,8.8,26,4.65,0,693,New Jersey,Republican,0.5875,0.575,56.39111,First Year of Biennium,0.621345,Change,-0.012499999999999956,0,-11.543500000000009,2,-1,0,0
NJ,2011,2012,-19e7,0,-23e6,-1e8,0,0,0,-62e6,0,-2e8,-25e5,-23e6,-1e8,0,0,0,-74e6,0,0.49,8.9,27,4.71,0.42,870,New Jersey,Republican,0.5875,0.6,60.65816,Second Year of Biennium,NA,No Change,0,0.025000000000000022,4.267050000000005,2,0,0,0
NM,1987,1988,57e6,0,31e5,0,0,55e6,0,-1e6,0,9e7,0,45e6,0,0,45e6,0,0,0,0.02,1.5,1.6,5.56,0,111,New Mexico,Republican,0.6714286,0.5,46.89815,First Year of Biennium,0.6229374,NA,NA,NA,NA,1,NA,0,0
NM,1988,1989,0,0,0,0,0,0,0,0,0,1e6,0,0,0,0,0,0,1e6,0,0.021,1.5,1.8,5.26,0,0,New Mexico,Republican,0.6571428342857166,0.5,49.02623,Second Year of Biennium,0.6068018,No Change,-0.014285765714283416,0,2.128079999999997,1,0,0,0
NM,1989,1990,15e6,0,0,0,0,15e6,0,0,0,0,0,0,0,0,0,0,0,0,0.023,1.5,1.9,5,0,0,New Mexico,Republican,0.6428571,0.6190476,42.87408,First Year of Biennium,0.5906662,No Change,-0.014285734285716667,0.11904760000000003,-6.152149999999999,2,0,0,0
NM,1990,1991,46e6,46e6,0,0,0,0,0,0,0,55e6,46e6,0,0,91e5,0,0,0,0,0.024,1.6,2,9.52,0,-50,New Mexico,Republican,0.6428571,0.5952381,43.98913,Second Year of Biennium,0.5969543,No Change,0,-0.02380950000000004,1.1150500000000036,2,0,0,0
NM,1991,1992,22e6,14e6,6e6,0,0,14e5,0,0,0,0,0,0,0,0,0,0,0,0,0.026,1.6,2.1,4.35,6.67,-1,New Mexico,Democrat,0.7,0.6190476,39.7238,First Year of Biennium,0.6032424,Change,0.057142899999999996,0.02380950000000004,-4.265330000000006,3,1,0,0
NM,1992,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,1.6,2.2,8.33,0,0,New Mexico,Democrat,0.7,0.6190476,51.29378,Second Year of Biennium,0.6091611,No Change,0,0,11.569980000000001,3,0,0,0
NM,1993,1994,11e7,-22e5,2e7,13e5,63e5,43e6,2e7,18e6,54e5,34e6,0,0,0,99e5,0,0,24e6,0,0.03,1.7,2.5,7.69,0,154,New Mexico,Democrat,0.7571428757142876,0.6428571,41.21093,First Year of Biennium,0.6150798,No Change,0.057142875714287666,0.023809499999999928,-10.08285,3,0,0,0
NM,1994,1995,-45e6,0,-31e6,0,0,-16e6,0,0,16e5,-58e6,0,-18e6,0,0,-4e7,0,0,0,0.032,1.7,2.7,7.14,6.25,101,New Mexico,Democrat,0.7571428757142876,0.6428571,39.57183,Second Year of Biennium,0.6179597,No Change,0,0,-1.6390999999999991,3,0,0,0
NM,1995,1996,-15e6,0,0,0,0,-15e6,0,0,0,-85e6,-21e5,-47e6,0,0,-37e6,0,0,0,0.034,1.8,2.8,6.67,0,0,New Mexico,Republican,0.6571428342857166,0.6428571,44.83137,First Year of Biennium,0.6208398,Change,-0.100000041428571,0,5.259540000000001,2,-1,0,0
NM,1996,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,1.8,3.1,6.25,5.88,179,New Mexico,Republican,0.6571428342857166,0.6428571,49.24517,Second Year of Biennium,0.62082,No Change,0,0,4.413800000000002,2,0,0,0
NM,1997,1998,0,0,0,0,0,0,0,0,0,-15e6,0,-15e6,0,0,0,0,0,0,0.038,1.8,3.4,2.94,0,152,New Mexico,Republican,0.6,0.5952381,44.85238,First Year of Biennium,0.6208003,No Change,-0.05714283428571665,-0.04761899999999997,-4.392790000000005,2,0,0,0
NM,1998,1999,-21e6,-5e6,-16e6,0,0,0,0,0,0,-2e7,0,-2e7,0,0,0,0,0,0,0.039,1.8,3.6,8.57,0,193,New Mexico,Republican,0.6,0.5952381,43.41274,Second Year of Biennium,0.6180493,No Change,0,0,-1.4396399999999971,2,0,0,0
NM,1999,2000,24e6,0,3e7,0,0,-19e5,0,-45e5,0,0,0,0,0,0,0,0,0,0,0.041,1.8,3.5,2.63,0,143,New Mexico,Republican,0.5714286,0.5952381,51.03769,First Year of Biennium,0.6152983,No Change,-0.028571400000000025,0,7.624949999999998,2,0,0,0
NM,2000,2001,17e5,0,0,0,0,0,0,0,17e5,4e7,0,4e7,0,0,0,0,0,0,0.045,1.8,3.7,5.13,0,0,New Mexico,Republican,0.5714286,0.5952381,42.08226,Second Year of Biennium,0.5967904,No Change,0,0,-8.95543,2,0,0,0
NM,2001,2002,0,0,0,0,0,0,0,0,0,-75e6,0,-75e6,0,0,0,0,0,0,0.046,1.9,4,9.76,0,401,New Mexico,Republican,0.6,0.5714286,54.32134,First Year of Biennium,0.5782824,No Change,0.028571400000000025,-0.02380950000000004,12.239080000000001,2,0,0,0
NM,2002,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,1.9,3.6,2.22,5.56,259,New Mexico,Republican,0.6,0.5714286,53.17726,Second Year of Biennium,0.5742724,No Change,0,0,-1.1440800000000024,2,0,0,0
NM,2003,2004,88e6,26e6,-2e5,0,31e6,0,0,31e6,0,0,0,0,0,0,0,0,0,0,0.052,1.9,3.6,4.35,0,389,New Mexico,Democrat,0.6142857,0.5714286,54.7539,First Year of Biennium,0.5702624,Change,0.014285700000000068,0,1.5766400000000047,3,1,0,0
NM,2004,2005,53e6,67e5,13e6,0,0,0,0,34e6,0,37e6,0,0,0,0,0,0,37e6,0,0.055,1.9,4,8.33,0,412,New Mexico,Democrat,0.6142857,0.5714286,56.92579,Second Year of Biennium,0.5831006,No Change,0,0,2.1718899999999977,3,0,0,0
NM,2005,2006,0,0,0,0,0,0,0,0,0,-16e6,-67e5,-94e5,0,0,0,0,0,0,0.059,2,4.5,5.77,0,511,New Mexico,Democrat,0.6,0.5714286,61.91001,First Year of Biennium,0.5959388,No Change,-0.014285700000000068,0,4.9842200000000005,3,0,0,0
NM,2006,2007,-11e6,-83e5,-7e5,-18e5,0,0,0,0,0,-11e6,-83e5,-7e5,-18e5,0,0,0,0,0,0.063,2,5.1,7.27,5.26,549,New Mexico,Democrat,0.6,0.5714286,62.72764,Second Year of Biennium,0.6139261,No Change,0,0,0.8176300000000012,3,0,0,0
NM,2007,2008,-71e6,-21e6,-54e6,4e5,0,0,0,42e5,0,-11e7,-1e7,-1e8,0,0,0,0,0,0,0.067,2,5.5,6.78,0,584,New Mexico,Democrat,0.6,0.5714286,64.10773,First Year of Biennium,0.6319133,No Change,0,0,1.3800900000000027,3,0,0,0
NM,2008,2009,-63e6,0,-63e6,0,0,0,0,0,0,-24e5,-7e5,-9e5,-8e5,0,0,0,0,0,0.066,2,5.2,6.35,0,568,New Mexico,Democrat,0.6,0.5714286,68.09039,Second Year of Biennium,0.653227,No Change,0,0,3.9826599999999956,3,0,0,0
NM,2009,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,2.1,4.8,-1.49,0,272,New Mexico,Democrat,0.6428571,0.6428571,60.39199,First Year of Biennium,0.6745407,No Change,0.04285709999999998,0.0714285,-7.6983999999999995,3,0,0,0
NM,2010,2011,18e7,14e7,0,0,36e6,0,0,0,0,11e7,72e6,0,0,36e6,0,0,0,0,0.072,2.1,4.4,4.55,5,277,New Mexico,Democrat,0.6428571,0.6428571,56.81367,Second Year of Biennium,0.6748307,No Change,0,0,-3.578319999999998,3,0,0,0
NM,2011,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,2.1,4.9,4.69,-1.05,501,New Mexico,Republican,0.5285714,0.6428571,51.3391,First Year of Biennium,NA,Change,-0.11428569999999993,0,-5.47457,2,-1,0,0
NY,1987,1988,-34e7,0,-34e7,0,0,0,0,0,0,-17e8,0,-17e8,0,0,0,0,0,0,0.37,18,25,6.25,0,185,New York,Democrat,0.6216216298392994,0.4098361,67.8009,First Year of Biennium,0.5205169,NA,NA,NA,NA,2,NA,0,0
NY,1988,1989,0,0,0,-4e6,0,0,0,4e6,0,22e6,0,0,0,0,0,0,22e6,0,0.4,18,26,8.82,0,0,New York,Democrat,0.6216216298392994,0.4098361,73.50462,Second Year of Biennium,0.5256833,No Change,0,0,5.703720000000004,2,0,0,0
NY,1989,1990,59e7,51e6,0,14e7,18e7,0,15e7,63e6,0,42e7,72e6,0,52e6,11e7,0,45e6,14e7,0,0.43,18,27,8.11,0,0,New York,Democrat,0.6133333,0.442623,68.61999,First Year of Biennium,0.5308497,No Change,-0.008288329839299391,0.03278690000000001,-4.884630000000001,2,0,0,0
NY,1990,1991,17e8,13e7,4e8,61e7,78e6,0,49e6,4e8,0,11e8,77e6,4e8,18e7,66e6,0,0,43e7,0,0.43,18,29,7.5,0,0,New York,Democrat,0.6133333,0.442623,71.24957,Second Year of Biennium,0.5371251,No Change,0,0,2.6295800000000042,2,0,0,0
NY,1991,1992,82e7,48e6,13e7,2e7,0,0,0,62e7,0,78e7,69e6,0,25e6,0,5e8,0,19e7,0,0.45,18,28,0,0,0,New York,Democrat,0.6333333,0.4262295,72.02486,First Year of Biennium,0.5434005,No Change,0.020000000000000018,-0.016393500000000005,0.7752899999999983,2,0,0,0
NY,1992,1993,25e7,69e6,45e6,32e6,0,0,0,25e6,77e6,32e7,69e6,45e6,1e7,0,43e6,0,15e7,0,0.46,18,30,4.65,0,184,New York,Democrat,0.6333333,0.4262295,72.00558,Second Year of Biennium,0.5489011,No Change,0,0,-0.019280000000009068,2,0,0,0
NY,1993,1994,16e7,5e6,0,31e6,14e7,0,0,-25e6,5e6,43e7,18e6,0,56e6,18e7,0,0,83e6,88e6,0.48,18,31,2.22,0,0,New York,Democrat,0.6733333,0.4262295,70.73092,First Year of Biennium,0.5544018,No Change,0.040000000000000036,0,-1.2746599999999972,2,0,0,0
NY,1994,1995,-4e8,-1e6,-19e6,-25e7,0,-27e6,-2e6,-94e6,-5e6,-18e7,-12e6,-65e6,-78e6,0,0,0,-38e6,11e6,0.5,19,33,4.35,0,157,New York,Democrat,0.6666667,0.4262295,62.30811,Second Year of Biennium,0.5531144,No Change,-0.006666600000000078,0,-8.422809999999998,2,0,0,0
NY,1995,1996,-81e7,0,-52e7,-42e7,0,-5e6,-2e6,-43e6,17e7,-72e7,0,-72e7,-5e6,0,0,0,0,15e5,0.53,19,34,4.17,5.56,172,New York,Republican,0.6266667,0.4098361,61.15751,First Year of Biennium,0.5518271,Change,-0.039999999999999925,-0.016393400000000002,-1.1505999999999972,1,-1,0,0
NY,1996,1997,-22e8,-2e7,-19e8,-33e7,0,0,0,-19e7,19e7,-22e8,0,-19e8,-32e7,0,0,0,-98e6,31e6,0.56,19,34,6,0,358,New York,Republican,0.64,0.4098361,64.27659,Second Year of Biennium,0.5478247,No Change,0.013333299999999992,0,3.1190799999999967,1,0,0,0
NY,1997,1998,-19e8,-34e6,-17e8,-16e7,0,0,0,-14e6,-11e6,-19e8,26e6,-18e8,-2e8,0,0,0,-39e6,73e6,0.59,19,35,5.66,0,465,New York,Republican,0.6333333,0.4262295,69.11575,First Year of Biennium,0.5438223,No Change,-0.006666700000000025,0.016393400000000002,4.839160000000007,1,0,0,0
NY,1998,1999,-11e8,-11e7,-11e7,-11e7,0,0,0,-71e7,-73e6,-12e8,-38e6,-94e7,-1e8,0,0,0,-33e6,-1e8,0.62,19,36,5.36,0,799,New York,Republican,0.6462584693877551,0.4262295,71.9215,Second Year of Biennium,0.5371276,No Change,0.01292516938775512,0,2.805749999999989,1,0,0,0
NY,1999,2000,-99e6,95e6,-51e6,-12e7,0,0,0,-1e6,-22e6,-43e7,-48e5,-51e6,-18e7,0,0,0,-1e6,-2e8,0.66,19,39,5.08,0,1170,New York,Republican,0.6533333,0.4262295,70.19918,First Year of Biennium,0.5304327,No Change,0.007074830612244898,0,-1.7223199999999963,1,0,0,0
NY,2000,2001,-9e8,-23e6,-69e6,-55e7,0,0,-1e6,-26e7,48e5,-38e7,-1e6,-64e6,-78e6,0,0,-1e6,-26e7,21e6,0.68,19,42,6.45,0,1098,New York,Republican,0.6533333,0.3898305347601268,60.58224,Second Year of Biennium,0.5222895,No Change,0,-0.03639896523987318,-9.61694,1,0,0,0
NY,2001,2002,0,0,0,0,0,0,0,0,0,-19e6,-12e6,0,-29e6,0,0,0,-76e5,3e7,0.68,19,45,3.03,0,2077,New York,Republican,0.66,0.4098361,64.25971,First Year of Biennium,0.5141463,No Change,0.006666700000000025,0.02000556523987318,3.6774699999999996,1,0,0,0
NY,2002,2003,74e7,41e5,-25e6,-22e5,28e7,0,8e6,0,47e7,52e6,-8e6,0,0,0,0,0,-22e5,62e6,0.7,19,43,0,0,1003,New York,Republican,0.66,0.4098361,60.75396,Second Year of Biennium,0.5061296,No Change,0,0,-3.505749999999999,1,0,0,0
NY,2003,2004,29e8,94e7,14e8,23e7,0,0,0,22e6,23e7,11e8,4e8,25e6,17e7,0,0,0,22e6,44e7,0.74,19,42,2.94,0,1014,New York,Republican,0.6866667,0.4032258,66.37564,First Year of Biennium,0.4981129,No Change,0.026666699999999932,-0.006610299999999958,5.621680000000005,1,0,0,0
NY,2004,2005,74e7,48e7,-26e6,4e7,67e5,12e5,2e6,0,23e7,1e9,44e7,-66e5,33e6,0,0,0,0,58e7,0.79,19,46,5.71,0,1531,New York,Republican,0.6866667,0.4032258,72.58111,Second Year of Biennium,0.4988689,No Change,0,0,6.205469999999991,1,0,0,0
NY,2005,2006,73e7,63e7,-85e5,16e6,0,0,0,68e6,25e6,75e7,45e7,-19e7,11e6,0,0,38e6,68e6,37e7,0.85,19,51,6.76,0,3301,New York,Republican,0.6933333,0.4516129,68.05103,First Year of Biennium,0.499625,No Change,0.006666600000000078,0.04838709999999996,-4.530079999999998,1,0,0,0
NY,2006,2007,-15e8,-63e7,-82e7,-88e6,0,-11e7,0,-38e5,18e7,-45e7,-4e7,-73e7,-77e6,31e7,0,0,0,89e6,0.92,19,57,7.59,0,3607,New York,Republican,0.6933333,0.4354839,74.71856,Second Year of Biennium,0.5075638,No Change,0,-0.016129000000000004,6.667529999999999,1,0,0,0
NY,2007,2008,-61e7,0,-1e9,33e7,0,0,0,0,55e6,-68e7,16e6,-12e8,4e8,0,0,15e6,0,67e6,0.95,19,63,8.24,0,2626,New York,Democrat,0.7,0.4677419,78.76633,First Year of Biennium,0.5155025,Change,0.006666699999999914,0.03225800000000001,4.04777,2,1,0,0
NY,2008,2009,35e7,5e7,26e6,0,27e7,0,0,0,0,95e7,81e6,37e7,46e7,36e5,0,15e6,21e6,0,0.9,19,65,3.26,0,1514,New York,Democrat,0.72,0.4677419,80.37999,Second Year of Biennium,0.5403008,No Change,0.020000000000000018,0,1.61366000000001,2,0,0,0
NY,2009,2010,63e8,6e7,41e8,-4e6,27e6,0,14e6,13e7,19e8,4e9,15e8,25e7,0,27e6,0,78e6,0,22e8,0.94,19,65,-5.26,0,1373,New York,Democrat,0.7248322390883302,0.516129,77.7581,First Year of Biennium,0.5650992,No Change,0.0048322390883301924,0.04838709999999996,-2.6218900000000076,3,0,0,1
